"nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdgr","rlgatnd","pray","dscrgrp","ctzcntr","brncntr","livecnta","feethngr","facntr","mocntr","ccrdprs","wrclmch","ctrlife","etfruit","eatveg","dosprt","cgtsmok","alcfreq","alcwkdy","alcwknd","alcbnge","height","weighta","medtrun","stflife","gndr","agea","rshpsts","ipstrgva","vacc19"
15,5,240,7,7,9,2,1,2,2,2,5,7,7,5,4,5,2,"Yes",8,7,3,1,"Yes",3,5,1,10,5,"Yes",10,2,7,"No","Yes","Yes",NA,"Yes","Yes","Yes",10,4,10,2,3,7,1,6,10,10,3,176,90,"No",4,"Male",59,NA,4,"Yes"
30,1,NA,5,5,6,2,1,2,3,1,0,5,7,5,4,4,2,"Yes",6,5,0,1,"Yes",3,3,3,7,5,"Yes",10,1,7,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,3,7,3,3,0,3,1,NA,NA,0,178,75,"Yes",7,"Male",66,"Living with my partner - legally recognised",5,"Yes"
30,5,90,5,6,9,3,1,3,1,1,10,10,10,8,7,10,10,"Yes",10,5,3,2,"No",3,4,1,10,10,"Yes",10,5,7,"No","Yes","No",1993,"No","No","No",10,5,10,5,5,2,5,1,NA,NA,0,175,85,"No",8,"Male",58,"Living with my partner - not legally recognised",5,"Yes"
60,5,390,10,10,9,3,2,2,2,2,5,7,7,4,3,7,7,"Yes",8,5,3,5,"No",NA,4,2,5,7,"Yes",8,1,7,"No","Yes","Yes",NA,"Yes","Yes","Yes",5,4,10,7,5,2,1,4,26.4,26.4,1,172,73,"No",10,"Male",88,NA,5,"Yes"
60,5,30,3,3,6,2,4,3,4,3,2,0,9,1,1,3,5,"Yes",8,6,6,1,"No",3,3,3,5,5,"No",9,3,4,"No","Yes","Yes",NA,"Yes","Yes","Yes",1,1,8,2,5,0,6,6,40,52.8,3,170,94,"No",8,"Male",58,"Legally married",4,"Yes"
60,5,60,3,5,7,3,3,2,3,2,3,3,3,2,1,1,5,"Yes",9,3,1,2,"No",3,5,1,9,6,"Yes",5,3,2,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,4,7,6,5,7,6,5,0,20,1,175,65,"No",8,"Male",74,"Legally married",5,"Yes"
30,1,NA,8,4,5,2,1,1,1,1,4,7,8,8,5,5,4,"Yes",9,6,3,4,"No",3,3,1,9,9,"Yes",7,4,5,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,3,7,6,5,4,1,2,0,13.2,1,152,70,"No",5,"Female",77,"Legally married",5,"Yes"
120,2,NA,4,3,5,2,2,2,3,3,3,6,8,3,2,3,5,"Yes",9,6,1,2,"No",2,3,1,5,8,"No",5,2,7,"No","Yes","Yes",NA,"Yes","Yes","Yes",3,3,8,5,7,7,1,4,10,92,1,176,84,"No",8,"Male",78,"Living with my partner - legally recognised",5,"Yes"
15,5,360,2,3,2,2,1,2,4,3,5,7,9,2,3,8,10,"Yes",6,4,4,2,"Yes",2,5,1,4,6,"No",2,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",9,5,3,5,5,1,3,3,6.6,26.4,1,164,83,"Yes",7,"Female",37,"Legally married",4,"Yes"
30,4,90,3,5,5,3,2,2,1,1,NA,4,8,3,6,NA,NA,"No",5,7,2,3,"No",4,3,2,3,9,"Yes",1,1,1,"No","Yes","Yes",NA,"Yes","No","Yes",5,2,5,6,5,5,1,1,NA,NA,0,175,58,"Yes",4,"Male",17,NA,4,"Yes"
60,4,60,6,7,6,3,1,1,2,1,0,0,4,0,0,3,4,"Yes",8,6,2,3,"Yes",4,4,1,3,3,"No",0,1,1,"No","Yes","Yes",NA,"Yes","No","Yes",7,4,6,3,5,2,5,6,39.6,55.2,3,183,85,"No",9,"Male",51,"Living with my partner - not legally recognised",3,"Yes"
60,4,60,0,5,7,3,2,2,2,1,6,5,5,6,7,7,7,"Yes",7,3,1,1,"No",2,3,2,8,7,"Yes",7,2,6,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,3,7,5,5,5,2,2,0,95.2,2,NA,NA,"No",6,"Female",64,"Legally married",4,"Yes"
30,4,240,5,4,0,2,2,1,3,1,7,5,1,5,0,6,3,"Not eligible to vote",9,6,4,3,"No",4,4,3,7,7,"Yes",8,4,7,"No","Yes","Yes",NA,"No","No","Yes",8,3,8,4,3,0,1,1,NA,NA,0,190,NA,"Yes",7,"Male",17,NA,6,"No"
45,5,270,4,6,5,2,2,2,2,1,5,4,6,6,4,6,7,"Yes",8,5,3,3,"No",3,5,1,8,9,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,7,4,4,2,1,5,0,188.9,3,172,56,"No",8,"Female",33,"Living with my partner - not legally recognised",5,"Yes"
150,5,90,6,8,7,2,2,3,2,3,3,5,8,3,3,3,5,"Yes",9,3,4,3,"No",3,3,2,6,4,"Yes",5,2,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",3,3,9,5,5,2,1,4,36.4,26.4,1,161,68,"No",9,"Female",64,"Legally married",5,"Yes"
60,5,150,7,7,5,3,3,2,3,1,6,6,7,5,5,4,3,"Yes",8,6,3,3,"No",4,4,1,6,5,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",3,3,7,5,6,6,1,5,28.8,30,3,183,75,"No",8,"Male",40,"Living with my partner - legally recognised",5,"Yes"
5,5,120,4,5,4,3,2,1,2,1,4,3,3,3,3,3,3,"Yes",7,4,4,3,"No",1,4,2,5,3,"Yes",6,2,4,"No","Yes","Yes",NA,"No","Yes","Yes",8,4,7,6,6,2,2,3,13.2,13.2,1,161,61,"No",7,"Female",64,"Living with my partner - not legally recognised",5,"Yes"
60,5,360,4,5,5,2,1,2,2,3,3,5,5,3,3,4,4,"Yes",7,4,2,2,"No",4,4,2,2,0,"No",0,3,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",0,1,5,2,2,0,6,1,NA,NA,0,170,65,"No",8,"Male",37,NA,4,"Yes"
60,5,600,7,6,8,2,2,1,2,1,6,8,8,5,5,8,7,"Yes",7,6,4,3,"No",4,5,1,5,6,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,6,6,6,5,2,6,19.6,27.7,3,167,83,"No",8,"Female",34,"Living with my partner - not legally recognised",1,"Yes"
0,5,30,5,5,5,1,1,1,2,1,4,2,6,1,1,2,1,"Yes",8,6,4,5,"No",2,4,1,4,4,"Yes",5,3,2,"No","Yes","Yes",NA,"Yes","Yes","Yes",5,3,6,6,5,5,1,1,NA,NA,0,168,62,"No",8,"Female",26,"Living with my partner - legally recognised",4,"Yes"
120,5,180,8,8,6,4,2,3,2,3,7,5,6,4,6,6,7,"Not eligible to vote",8,7,4,2,"Yes",3,3,3,6,6,"No",0,1,1,"Yes","No","No",2003,"Yes","No","No",9,4,7,5,5,0,2,7,13.2,13.2,1,160,79,"No",8,"Female",72,NA,4,"Yes"
60,5,90,7,8,8,3,2,3,2,2,7,7,7,7,7,7,5,"Yes",8,6,6,3,"Yes",3,4,1,3,2,"No",1,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,7,7,5,7,1,5,13.2,85.2,1,164,57,"No",8,"Female",64,"Legally married",5,"Yes"
60,5,600,8,8,5,3,2,4,2,4,3,8,7,3,2,5,7,"Yes",8,7,2,5,"Yes",3,4,2,3,5,"Yes",3,2,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,4,7,4,5,0,2,5,28.8,57.6,3,NA,NA,"No",8,"Male",36,NA,3,"Yes"
10,5,360,6,6,4,4,1,4,1,4,4,7,8,2,6,2,5,"Yes",6,6,3,4,"Yes",4,5,2,9,6,"No",1,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,4,1,3,5,1,6,2,0,19.2,1,180,85,"Yes",1,"Male",40,NA,2,"Yes"
180,4,30,4,5,7,4,4,1,3,2,5,8,8,6,6,7,8,"Yes",7,6,4,4,"No",3,4,1,7,7,"Yes",6,2,4,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,5,7,7,6,1,3,1,NA,NA,0,164,78,"No",7,"Female",76,NA,5,"Yes"
5,5,300,4,6,6,1,3,1,4,3,NA,7,7,4,NA,NA,5,"Not eligible to vote",8,5,6,2,"No",3,4,2,7,7,"No",4,1,1,"Yes","Yes","Yes",NA,"Yes","Yes","Yes",7,3,5,7,6,7,1,2,43.2,40,1,166,48,"No",9,"Female",19,NA,5,"No"
45,5,120,6,5,5,3,2,3,2,2,5,8,8,5,4,6,5,"Yes",8,3,4,1,"No",3,4,1,8,6,"No",8,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",5,2,7,5,5,4,3,5,9.8,26.4,1,180,83,"No",8,"Male",76,"Legally married",5,"Yes"
30,1,NA,3,4,1,2,2,1,1,1,2,1,1,1,2,2,2,"Not eligible to vote",7,5,3,1,"Yes",1,3,2,7,5,"Yes",8,2,7,"No","No","Yes",NA,"Yes","No","No",5,4,5,5,5,0,1,7,13.2,13.2,1,158,84,"No",7,"Female",65,"Legally married",5,"No"
25,5,660,5,7,4,1,2,1,2,1,3,6,8,4,4,5,5,"Yes",9,6,3,2,"No",3,4,1,2,2,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",3,2,5,5,6,6,1,5,26.4,52.8,2,171,75,"No",8,"Female",31,"Living with my partner - not legally recognised",4,"Yes"
90,5,840,6,8,5,4,2,3,2,3,5,4,4,5,3,4,5,"Yes",8,4,2,2,"No",3,4,1,3,5,"No",1,1,1,"No","Yes","Yes",NA,"Yes","Yes","No",10,5,7,6,6,5,3,6,13.2,26.4,2,170,86,"No",8,"Female",62,"Living with my partner - not legally recognised",2,"Yes"
0,5,240,7,7,8,3,2,3,3,2,5,5,7,3,3,6,6,"Yes",8,4,4,2,"No",3,4,1,6,5,"No",2,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,7,2,5,0,1,6,9.6,9.6,2,178,88,"No",8,"Male",30,"Living with my partner - legally recognised",4,"Yes"
90,1,NA,7,4,6,3,2,1,3,1,7,6,7,5,5,6,6,"Yes",7,3,3,2,"No",3,3,1,6,6,"No",3,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,7,4,5,0,6,7,26.4,39.6,4,160,45,"No",9,"Female",67,"Legally married",4,"Yes"
30,5,120,4,3,5,2,2,2,3,3,6,7,4,3,5,3,7,"Yes",5,6,5,3,"No",3,5,1,5,5,"No",3,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,3,3,3,3,6,6,5,38.4,40,2,170,60,"No",5,"Male",23,NA,5,"Yes"
60,5,360,4,7,6,3,2,3,3,3,4,5,7,5,6,5,5,"Not eligible to vote",7,5,4,2,"No",4,5,1,7,6,"No",3,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",4,3,7,3,5,7,1,1,NA,NA,0,169,60,"No",8,"Male",22,NA,5,"Yes"
60,5,240,6,7,6,3,3,3,3,3,6,7,8,6,6,6,7,"Yes",7,6,4,3,"No",3,4,1,8,7,"No",4,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,3,7,4,5,7,1,6,28.8,21.1,2,182,92,"No",7,"Male",66,"Legally married",4,"Yes"
60,4,60,7,7,6,2,3,1,2,2,7,6,8,8,7,8,8,"Yes",9,6,3,3,"No",1,3,1,9,9,"Yes",9,4,2,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,3,8,5,6,0,1,2,6.6,19.8,1,160,87,"No",9,"Female",61,"Legally married",6,"Yes"
30,5,330,5,0,6,1,1,1,1,1,0,0,6,0,0,0,8,"Yes",10,7,3,2,"No",1,5,1,10,5,"No",10,1,3,"No","Yes","Yes",NA,"No","Yes","Yes",10,4,6,3,5,5,6,1,NA,NA,0,160,56,"No",5,"Female",54,"Living with my partner - not legally recognised",4,"Yes"
10,5,240,7,7,6,3,2,2,3,2,7,8,9,6,6,7,7,"Not eligible to vote",9,6,4,3,"No",2,5,1,3,3,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,4,6,5,6,7,1,4,0,19.2,2,174,60,"Yes",9,"Female",17,NA,4,"Yes"
60,5,90,8,8,4,3,2,1,2,1,3,4,6,3,3,0,0,"Yes",9,4,4,3,"No",3,5,1,7,3,"No",6,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",3,3,9,6,5,4,1,2,0,23.2,3,184,82,"No",8,"Male",71,"Legally married",5,"Yes"
15,5,120,6,8,8,4,2,1,1,1,NA,7,8,NA,NA,4,5,"Not eligible to vote",9,5,3,1,"No",3,4,1,8,7,"Yes",10,1,5,"No","No","No",2022,"Yes","No","No",1,2,8,5,5,5,6,5,0,60,1,182,75,"No",8,"Male",45,"Legally married",NA,"Yes"
30,5,60,7,7,7,2,2,2,2,1,5,3,7,3,4,6,7,"Yes",9,4,4,3,"No",3,4,2,7,7,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,3,8,7,3,7,1,4,13.2,13.2,1,173,73,"No",8,"Male",58,"Legally married",4,"Yes"
120,3,NA,4,6,2,3,3,1,3,1,5,4,5,5,3,5,6,"Yes",8,5,4,4,"No",4,3,3,10,8,"No",6,1,2,"No","Yes","Yes",NA,"Yes","Yes","Yes",9,4,8,5,5,0,5,1,NA,NA,0,154,53,"No",7,"Female",75,NA,6,"Yes"
15,5,360,7,7,5,3,3,3,2,3,7,8,7,5,4,6,7,"Yes",7,6,3,2,"No",3,4,1,8,7,"Yes",5,3,3,"No","Yes","No",1974,"Yes","Yes","Yes",6,4,7,5,5,1,1,6,9.6,21.1,2,182,110,"No",6,"Male",50,"Legally married",5,"Yes"
1120,5,60,6,6,3,3,1,2,1,3,7,8,9,5,5,5,8,"Yes",9,7,1,1,"No",3,4,1,4,7,"No",2,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,1,9,3,4,0,1,1,NA,NA,0,172,99,"No",9,"Male",34,"Legally married",5,"Yes"
0,5,360,5,5,5,1,2,1,3,1,3,5,5,7,7,7,7,"No",10,4,6,3,"No",1,5,1,10,10,"Yes",10,2,7,"Yes","Yes","No",2013,"Yes","No","No",10,3,10,4,3,0,1,1,NA,NA,0,159,75,"No",10,"Female",38,"Legally married",5,"Yes"
30,5,120,6,7,5,1,1,2,1,3,4,5,3,7,1,6,3,"Yes",8,5,4,3,"Yes",4,3,2,6,4,"No",8,1,7,"Yes","Yes","Yes",NA,"Yes","Yes","No",7,2,9,4,5,3,3,7,26.4,36.4,3,160,77,"No",8,"Female",72,"Living with my partner - not legally recognised",4,"Yes"
60,5,90,7,7,7,3,3,1,2,1,1,5,7,1,1,1,7,"Yes",9,2,1,2,"No",2,4,1,9,9,"No",9,1,7,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,5,8,5,5,7,3,1,NA,NA,0,176,83,"No",9,"Male",66,"Legally married",5,"Yes"
60,5,120,4,5,4,2,2,1,2,1,4,4,5,4,4,6,6,"Yes",8,5,1,2,"No",3,3,2,5,4,"Yes",4,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",3,3,7,1,5,5,6,5,30,30,3,168,105,"No",7,"Male",54,"Legally married",5,"Yes"
180,1,NA,7,4,7,3,3,2,2,2,6,5,7,6,7,8,4,"Yes",9,4,5,4,"Yes",1,3,3,7,7,"Yes",10,5,6,"Yes","Yes","Yes",NA,"Yes","Yes","Yes",6,4,7,5,4,0,1,1,NA,NA,0,172,88,"No",8,"Male",82,"Legally married",6,"Yes"
30,4,60,0,0,0,1,3,1,3,2,5,7,7,6,0,7,8,"Yes",10,6,5,1,"No",4,2,1,10,7,"Yes",10,5,7,"No","Yes","Yes",NA,"Yes","Yes","Yes",10,5,7,5,5,0,6,4,20,20,1,178,85,"No",6,"Male",65,"Legally married",6,"Yes"
10,5,240,0,5,3,2,1,1,3,1,8,8,8,NA,NA,10,10,"Yes",10,6,3,3,"No",2,4,1,10,10,"No",5,1,1,"No","Yes","Yes",NA,"No","Yes","Yes",10,2,6,4,5,0,3,1,NA,NA,0,167,95,"No",7,"Female",28,"Living with my partner - legally recognised",5,"Yes"
30,5,480,4,6,5,2,2,2,2,1,8,8,8,6,6,8,8,"Yes",6,6,4,3,"Yes",2,5,1,8,9,"No",4,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",4,3,5,4,5,1,4,5,52.8,52.8,4,169,62,"Yes",7,"Female",31,"Living with my partner - legally recognised",5,"Yes"
120,5,90,7,7,5,4,3,2,3,2,5,8,9,3,2,7,10,"Yes",9,5,3,4,"No",3,4,1,6,6,"Yes",5,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,8,6,5,3,3,5,0,26.4,2,178,100,"No",8,"Male",63,"Legally married",4,"Yes"
30,4,90,7,5,8,2,3,2,2,1,6,7,8,5,5,3,7,"Yes",8,4,4,2,"Yes",4,4,1,8,6,"No",6,2,2,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,3,8,4,5,1,3,6,9.6,48,4,186,88,"No",7,"Male",64,"Legally married",4,"Yes"
120,5,60,5,7,4,3,3,3,3,3,6,4,6,5,6,6,8,"Yes",8,5,3,2,"No",2,3,2,3,6,"Yes",7,3,7,"No","Yes","Yes",NA,"No","Yes","Yes",5,4,7,6,5,5,1,2,0,0,1,173,67,"Yes",6,"Female",73,"Legally married",6,"Yes"
30,5,240,6,7,4,2,2,2,2,1,4,6,7,4,3,5,5,"No",7,5,4,5,"Yes",3,3,1,7,7,"No",1,1,1,"No","No","No",2011,"Yes","No","No",6,3,7,6,6,7,1,4,13.2,13.2,2,162,45,"Yes",8,"Female",36,"Legally married",5,"Yes"
45,5,120,7,7,7,2,2,1,2,2,7,7,7,7,7,7,7,"Yes",7,6,5,2,"No",2,3,2,8,7,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,2,5,5,5,0,6,4,9.6,0,1,168,58,"No",6,"Female",70,NA,4,"Yes"
30,5,180,0,0,1,3,2,3,3,3,6,3,8,3,1,4,7,"Yes",7,6,5,4,"Yes",2,3,2,2,5,"Yes",7,3,7,"No","Yes","Yes",NA,"Yes","Yes","Yes",10,5,6,5,6,2,2,6,39.6,39.6,4,168,60,"No",7,"Female",46,"Legally married",6,"Yes"
120,2,NA,8,5,8,4,NA,3,3,2,8,8,8,7,NA,8,8,"Yes",9,6,3,3,"No",4,2,1,8,8,"Yes",10,4,7,"No","Yes","No",2003,"Yes","No","No",7,3,8,6,3,0,3,5,26.4,26.4,NA,150,71,"No",10,"Female",NA,NA,NA,"Yes"
30,5,180,5,3,4,2,3,1,1,1,2,4,8,5,4,0,0,"Yes",8,6,2,4,"No",3,3,2,9,4,"Yes",7,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",5,4,7,3,5,0,3,2,72,72,1,172,82,"No",8,"Male",67,"Legally married",5,"Yes"
60,5,480,2,6,6,3,2,4,3,4,7,3,6,4,4,2,7,"Yes",8,4,4,3,"No",4,5,1,9,5,"Yes",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,8,3,5,7,3,4,39.6,40,3,188,83,"No",8,"Male",34,"Living with my partner - legally recognised",5,"Yes"
60,5,300,0,4,8,1,1,1,2,2,3,0,0,0,0,3,5,"Yes",1,7,3,1,"No",3,3,3,1,1,"Yes",8,5,6,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,3,4,4,5,0,3,6,13.2,100,3,165,86,"No",2,"Female",30,"Legally married",3,"Yes"
60,5,210,4,8,5,3,3,3,3,3,5,6,10,6,6,4,4,"Yes",8,4,2,2,"Yes",4,4,1,8,6,"No",1,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",5,3,8,5,5,7,1,1,NA,NA,0,180,83,"No",8,"Male",31,"Living with my partner - not legally recognised",4,"Yes"
35,5,310,7,8,7,2,3,2,1,3,7,8,7,6,6,7,8,"Yes",7,4,1,1,"No",3,3,1,7,7,"No",3,2,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,3,7,5,5,0,1,6,13.2,13.2,1,178,62,"No",8,"Female",41,"Legally married",4,"Yes"
120,5,120,7,7,7,3,2,3,2,3,7,3,8,0,0,0,4,"Yes",9,6,4,3,"No",2,3,2,8,3,"Yes",4,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,4,7,5,3,0,3,3,0,30,1,172,98,"No",8,"Female",55,"Living with my partner - legally recognised",5,"Yes"
60,5,120,6,6,4,4,2,3,1,3,3,4,5,2,1,5,6,"Yes",7,6,4,3,"No",3,4,1,7,7,"No",6,2,1,"No","No","No",1989,"Yes","No","No",6,3,6,6,6,3,3,7,152.7,214.3,4,165,84,"No",7,"Male",73,"Legally married",5,"Yes"
90,3,NA,4,5,5,3,3,1,3,2,4,3,4,2,3,4,6,"Not eligible to vote",8,3,5,4,"No",3,4,1,9,8,"No",4,3,4,"No","No","No",1983,"Yes","No","No",7,4,8,5,5,2,1,5,0,9.8,2,158,61,"Yes",8,"Female",71,"Legally married",5,"Yes"
0,5,120,2,5,5,1,1,1,3,1,0,9,9,0,0,0,0,"Yes",3,6,4,1,"No",4,1,3,10,5,"No",0,3,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",10,4,0,1,2,0,5,7,272.2,115,5,169,63,"Yes",5,"Male",51,NA,4,"Yes"
60,5,180,8,8,7,4,3,3,3,2,6,7,8,6,5,7,6,"Yes",7,5,3,2,"No",3,4,1,6,6,"Yes",6,3,5,"No","Yes","Yes",NA,"Yes","Yes","Yes",5,3,8,4,4,7,2,4,10,20,2,183,68,"No",7,"Male",52,"Legally married",5,"Yes"
567,5,480,7,7,8,2,2,1,1,1,5,6,7,4,2,5,6,"Yes",9,4,3,3,"No",3,4,1,6,4,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",4,4,7,6,4,2,5,6,26.4,50,3,186,82,"No",8,"Male",47,"Living with my partner - legally recognised",2,"Yes"
60,5,60,5,3,7,3,2,3,3,3,10,9,10,6,7,10,10,"No",10,7,0,1,"No",3,4,1,10,10,"Yes",10,3,7,"No","No","No",2006,"Yes","No","No",NA,NA,10,7,7,7,1,1,NA,NA,0,151,57,"No",10,"Female",49,"Legally married",6,"Yes"
90,5,600,8,9,4,3,2,3,3,3,7,6,7,6,8,9,9,"Yes",9,5,4,3,"No",4,5,1,10,9,"Yes",6,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,4,9,5,5,2,1,5,6.6,56,2,180,65,"No",9,"Male",25,NA,5,"Yes"
30,5,480,7,5,8,2,3,1,2,2,7,8,6,6,7,9,9,"Not eligible to vote",8,7,4,3,"No",3,4,2,6,6,"Yes",4,2,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",3,3,7,3,5,1,2,5,13.2,60,4,190,82,"No",8,"Male",17,NA,5,"Yes"
30,5,60,8,7,7,2,2,2,3,3,7,9,7,7,5,8,9,"No",8,6,3,2,"No",3,5,1,4,4,"Yes",7,3,1,"No","Yes","Yes",NA,"No","Yes","Yes",8,4,8,4,5,4,1,2,0,50,2,178,69,"No",9,"Male",32,"Legally married",4,"Yes"
45,5,210,8,8,5,2,3,1,3,2,5,5,7,7,7,7,7,"Yes",9,7,3,4,"No",4,5,1,8,8,"No",3,2,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,9,5,5,1,2,5,13.2,26.4,3,170,90,"Yes",9,"Female",53,"Legally married",3,"Yes"
45,5,540,7,7,7,3,3,2,3,2,6,7,7,6,5,5,7,"Yes",9,4,4,2,"No",3,4,2,8,8,"No",5,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,3,8,6,6,5,NA,1,NA,NA,0,165,60,"No",9,"Female",58,"Legally married",4,"Yes"
831,5,180,7,7,7,1,1,1,1,1,5,6,7,6,6,4,6,"No",8,3,4,1,"No",4,4,1,5,4,"Yes",6,1,2,"No","No","No",2011,"Yes","No","No",3,3,7,7,7,7,1,1,NA,NA,0,168,88,"No",9,"Male",46,"Legally married",5,"Yes"
60,5,360,7,6,4,3,3,3,2,4,7,6,7,7,7,8,7,"Yes",8,4,3,4,"No",3,5,1,2,8,"Yes",8,4,6,"No","Yes","Yes",NA,"Yes","Yes","Yes",2,3,9,6,5,1,1,4,11.5,11.5,1,182,92,"No",8,"Male",47,"Legally married",5,"Yes"
90,5,210,4,6,2,3,2,2,1,3,2,4,8,2,1,0,2,"Yes",6,6,4,2,"No",3,5,1,2,0,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,3,8,5,6,4,1,1,NA,NA,0,175,74,"No",7,"Male",38,NA,5,"Yes"
60,1,NA,4,6,5,1,1,1,2,1,3,7,8,3,2,5,6,"Yes",8,5,1,2,"No",3,3,1,7,7,"Yes",5,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",3,4,10,2,5,0,3,1,NA,NA,0,176,75,"No",10,"Male",83,"Legally married",5,"Yes"
30,2,NA,8,8,4,3,1,2,1,2,2,6,8,2,2,4,5,"Yes",10,6,2,1,"No",4,3,2,8,7,"Yes",8,1,6,"No","Yes","Yes",NA,"Yes","Yes","Yes",1,3,10,5,5,0,3,4,93.1,157.2,2,163,66,"No",10,"Male",83,"Living with my partner - not legally recognised",6,"Yes"
20,5,480,7,7,4,2,3,4,3,4,6,4,7,5,5,7,7,"Yes",8,6,4,3,"No",3,5,1,2,5,"No",0,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",7,4,8,5,5,7,2,5,6.6,76.5,4,172,65,"No",8,"Female",25,NA,4,"Yes"
30,5,360,6,7,6,1,1,1,1,1,0,0,0,0,0,0,0,"Yes",7,6,2,3,"No",2,3,1,7,7,"No",5,1,1,"No","Yes","Yes",NA,"Yes","Yes","Yes",6,2,6,3,5,7,1,5,113.9,45.3,4,158,63,"No",7,"Female",46,NA,3,"Yes"
5,5,300,8,5,7,2,3,3,2,2,7,5,8,8,5,9,8,"Not eligible to vote",7,7,4,4,"No",3,4,2,7,8,"No",3,1,2,"No","Yes","Yes",NA,"Yes","Yes","Yes",8,4,8,5,5,3,1,4,40,60,3,165,58,"No",8,"Female",17,NA,4,"Yes"
60,3,NA,7,7,7,3,4,2,2,2,7,8,8,7,6,7,7,"Yes",8,4,5,3,"No",2,3,1,9,9,"No",2,1,1,"No","No","Yes",NA,"Yes","Yes","Yes",7,3,8,3,3,7,1,2,0,13.2,1,170,57,"No",9,"Female",80,"Legally married",6,"Yes"
15,3,NA,6,7,8,2,3,2,3,1,7,7,7,6,6,8,8,"Yes",8,6,3,4,"No",3,2,1,9,8,"Yes",9,6,6,"No","Yes","Yes",NA,"No","Yes","Yes",8,4,6,5,5,2,1,2,13.2,26.4,1,160,50,"No",8,"Female",77,NA,6,"Yes"
60,4,60,7,6,7,3,3,2,3,2,7,6,7,5,6,6,6,"No",9,7,4,2,"Yes",3,3,2,8,8,"No",5,1,7,"Yes","No","No",1975,"No","No","Yes",8,3,0,5,5,7,1,1,NA,NA,0,156,62,"No",8,"Female",68,"Legally married",4,"Yes"
30,5,210,5,6,2,2,2,2,2,2,6,6,6,6,7,5,6,"Yes",8,5,3,5,"No",4,5,1,9,7,"No",2,1,1,"No","Yes","Yes",NA,"Yes","No","Yes",5,4,7,3,4,2,2,6,89.2,170.3,3,180,64,"No",8,"Male",33,"Living with my partner - legally recognised",5,"Yes"
